lyrics,artist,song_title,featuring
"[Intro: 50 Cent & Olivia]
Yeah, 50, Olivia
We both think alike
We both think alike, uh-oh!

[Hook]
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off
(We both think alike, uh-oh!)
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off
(We both think alike, uh-oh!)

[Verse 1]
I'm not gon' waste ya time talkin 'bout shit that you know
I'm so hood that even when I try to hide it, it shows
I be grindin' girl I'm focused, I be gettin' my dough
You know that If It ain't the flow, than it comes from the O's
Plus a nigga like a pimp when it comes to the hoes
Every hood, every city all the gangsta's now
Front on me, and you'll be gettin' hit up fa sho
I make it hot when it's twenty muthafuckin' below
See wit' me in VIP you can twist and blow
When the champagne finished baby, order some mo'
Keep a eye on you close while you out on the floor
Doin ya move will have a nigga's greased if it's a swole
If ya ready to roll shorty, we can just roll
When you ready to go, I'll be ready to go
See everything I do, I do on the low
So anything we do, nobody will know

[Hook]
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off
(We both think alike, uh-oh!)
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off
(We both think alike, uh-oh!)

[Verse 2]
Now look, I know you into the shiny things
The platinum, the chains, and the diamond rings
The twenty-four inch chrome on the range
I see you when you crouch by ya window pane
Now shorty, me and you we came up the same
The fact before rap, I ain't have a thing
I hustled, got my weight up, now I'm sittin on change
I mean I got money out the ass, maine
When niggas get the beefin', I be laughin'
Cause I can send my homies through to blast them
Stick 'em with the hump, or just slash 'em
""Now fool are you crazy?"" Is what we ask 'em
But back to me and you shorty, decide, think
First I'll put the burnin', it's the g-string (uh-oh!)
Leave it up to me, we can do it my way (uh-oh!)
And get straight to it, skip the fore play (uh-oh!)

[Hook]
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off
(We both think alike, uh-oh!)
Now shorty we can party 'till the break of dawn
(We both think alike, uh-oh!)
Go 'head 'till ya tired than I'll take ya home
(We both think alike, hell yeah!)
If you invite me in I'll come take it off
(We both think alike, uh-oh!)
Than head to ya bedroom to break ya off

[Outro]
(We both think alike, oh-oh!)
(We both think alike)
(We both think alike, oh-oh!)
(We both think alike, oh-oh!)
(We both think alike, uh-oh!)
(We both think alike)
(We both think alike, oh-oh!)
(We both think alike, oh-oh!)",50 Cent,We Both Think Alike,Olivia
"(feat. Lloyd Banks & Tony Yayo)

[50 Cent:] Yeah

[Chorus: 50 Cent]
This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

[Verse 1: 50 Cent]
When I grip the Tec
Hit the deck
I'll spray at you're way
Nicknamed my chopper Scrappy thats my Kay Kay
Pussy get out of line and your ass can die today
Look at my soldiers to get 'em is all I got to say
Hennessy, rum and Coke a little Alize
Got me in the mood to bust a nigga head man
I ain't playin' ain't got no time for them games
Niggas lose they life all the time for fuckin' playin'

[Chorus: 50 Cent]
This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

[Verse 2: Lloyd Banks]
Look at my chick, look at my whip look how my rims move
Get a real good look, but don't scheme cause I got my pistol
Platinum on wrist blue
Wrist poppin' bling green by the fist full
I'm smokin' chong good
Don't ride through the wrong hood
Unless you got a vest on
That Teflon
Like a don should
I'm rollin' sticky green
Every nigga with me clean
Strap got it tucked know what I mean?

[Chorus: 50 Cent]
This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

[Verse 3: Tony Yayo]
Its the general homie thats commanding these advances
My semi-automatic ravin'
Stay blazin'
The Rover be Etchel White
Shorty leaned over but i'm mad cause she got an over-bite
I got your baby's mother
Movin' overloads of Coke
For Louey Vuitton minks, belts, bags and coats
Homie we enrich you're bitch or hood rat
Thats why my waves spinnin' in that G Unit hat

[Chorus: 50 Cent]
This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up

This is 50 Cent, Banks and Yayo in the club
Runnin' around this bitch pissy drunk with the snub
Niggas want to get it crackin' we don't give a fuck
Boy you fuck around we 'gon hit yo ass up",50 Cent,We Gonna Hit Yo Ass Up,
"[Intro: 50 Cent]
Yeah, uh-huh
They don't do it how we do
Niggas ain’t on the shit we on (we on, we on)
Everything new
Spikes on the Louboutins (boutins, boutins)

[Verse 1: 50 Cent]
I'm 'round the bullshit like a matador
I’m used to the bullshit, it don’t matter boy
Corporate acquisitions, accumulations of wealth
Build with the gods and double knowledge of self
Entrepreneur visions, Moulin Rouge religion
That pussy make a weak nigga break down
So which you want, the cheese or the cheeks
You want the cheeks but she want the cheese, a bitch gotta eat
I’m havin’ the epiphany you niggas ain’t shit to me
Worse than the scum in the slum I’m from
I’m a Southside nigga, yeah I’m ‘bout mine
You be that next nigga coroners come outline
You ain’t made of what I’m made of
You a bum nigga with a bum bitch, her shoes come from Bakers
Counterfeit, fraudulent fakers
What kind of rich nigga bitch look like that?

[Chorus: 50 Cent]
We on now; we pullin’ off the lot
Brake hit the button then we pulling, down the top
Shine’s on stuntin’ and I’m pullin’ out a knot
Strapped with the Glock won’t pull it out a lot but front, I’ll make it pop
Y’all don’t do it how we do
Niggas ain’t on the shit we on (we on, we on)
Everything new
Spikes on the Louboutins (boutins, boutins)
We up, nigga!

[Verse 2: Kendrick Lamar]
Visualize everything I needed and dream (uh-huh)
Penalized every ho nigga that have a scheme (what else?)
Guns in your video get you locked in a bing
Yeah, I kill a nigga quick, no worries, my record clean
Murder one become manslaughter as soon as they brought up
Charity work, parking tickets and no charges
Fuck nigga you fucked over your father when he gave you a dick
Should have been a bitch in pajamas
I made my first million fucking dollars
Bought a Bible, oh yeah, God got me
Made my second million dollars, bought a chopper and a binocular
I'm scared, this shit don't happen to everybody
I'm on Instagram looking at your favorite singer
Debating on should I fuck her or jump on her single
20 thou, she got a hell of a adlib
I'm in her mouth like I knew I could have kids, K-Dot

[Chorus: 50 Cent]
We on now; we pullin’ off the lot
Brake hit the button then we pulling, down the top
Shine’s on stuntin’ and I’m pullin’ out a knot
Strapped with the Glock won’t pull it out a lot but front, I’ll make it pop
Y’all don’t do it how we do
Niggas ain’t on the shit we on (we on, we on)
Everything new
Spikes on the Louboutins (boutins, boutins)
We up, nigga!

[Verse 3: 50 Cent]
Good pussy for dinner, bomb kush for breakfast
D colored VS stones around my neck bitch
It feels like a nigga dreamin’
Seat back, music bumpin’, niggas leanin’
Bulls eye, that’s what we came for
The bread, now a nigga run the game boy
I should’ve sent the broad to report what’s in the yard
Aloof livin’, I came up so hard
No pain, no gain, it’s embedded in the brain
I’m in it for the grip, motherfuck the fame

[Chorus: 50 Cent]
We on now; we pullin’ off the lot
Brake hit the button then we pulling, down the top
Shine’s on stuntin’ and I’m pullin’ out a knot
Strapped with the Glock won’t pull it out a lot but front, I’ll make it pop
Y’all don’t do it how we do
Niggas ain’t on the shit we on (we on, we on)
Everything new
Spikes on the Louboutins (boutins, boutins)
We up, nigga!

[Verse 4: Kidd Kidd]
‘Round the world tourin’, the city got boring
Bury me a G with a new pair of Jordans
Coupe foreign, top peeled like an orange
Blue Ferrari, so many iron horses
Living life with no worries
My gun got a Zodiac sign, it's a Taurus
Don't make it slam on you like Amar'e
M-Zone Rida Gang end the story
Oops, that's your baby, my bad, I'm sorry
She call me daddy too, we should be on Maury
Everything you aren't, fly nigga soaring
Purple label Ralph Lauren, kick game like Atari
You so special, bedroom or restroom
Just keep performing, go girl
About to film a movie, guess who's starring",50 Cent,We Up,"Kendrick Lamar, Kidd Kidd"
"[Intro]
Yeah, I'm fuckin' with this
It's that classic shit, that gangsta shit, yeah

[Chorus]
Man I watched the sun go up but come down - sayin' what if?
Man I watched the tide roll in and roll out - sayin' what if?
Homie I play the block tryin' to get my packs off - sayin' what if?
Man if I get a shot, I could make it to the top - damn what if?

[Verse 1]
If I got on some pretty boy shit like Puffy
Niggas in the hood, man they just wouldn't love me
If I wore a suit every day like Jay-Z
Niggas would think I bump my fuckin' head and went crazy
If I put diamonds in my teeth like Baby
I wouldn't stand a chance of tryin' to sell like Shady
If I put out bullshit joints like AZ
Every chance niggas get, they'd try and play me
But I move around with a little .380
A nigga try to stunt, a nigga get sprayed B
If I smoked weed all day like Snoop do
I'd see the world different through my dilated pupils
If I bust dance moves on you like Usher
Niggas'll say ""50 that ain't gangsta, fuck ya""
Man I'ma just keep doin' what I do
Cause niggas can't do me, better than I do, ha ha

[Chorus]
Man I watched the sun go up but come down - sayin' what if?
Man I watched the tide roll in and roll out - sayin' what if?
Homie I play the block tryin' to get my packs off - sayin' what if?
Man if I get a shot, I could make it to the top - damn what if?

[Verse 2]
What if I had blockbuster flicks like Will Smith?
And all the backpack niggas loved me like Mos Def
I'd probably be a cool-ass nigga like Ice Cube
Picture me in this flick right now lookin' so cool
What if I was a low-key nigga, just laid back?
Hustle to keep a homie 'round, somebody to hold the gat
Man what if Halle Berry was my next baby moms?
Shit I'd give that child support up with no problems
If I caught a case and jumped bail I'd get caught
Cause I'm that nigga everybody know from New York
But if I was the new rap nigga you didn't know
You'd be sayin' ""Damn that kid got a sick flow""
What if I just cruised through your hood on 22's
Bumpin' Curtis Mayfield or Marvin, somethin' smooth
And if I let the top down on the Azure
Yeah that'd make you sick to your stomach I'm sure, ha ha

[Chorus]
Man I watched the sun go up but come down - sayin' what if?
Man I watched the tide roll in and roll out - sayin' what if?
Homey I play the block tryin' to get my packs off - sayin' what if?
Man if I get a shot, I could make it to the top - damn what if?",50 Cent,What If,
"[Intro]
G-Unit (Bo!), we in here (Bo!)
We can get the drama popping, we don't care (Bo! Bo! Bo!)
It's going down (Bo!), 'cause I'm around (Bo!)
50 Cent, you know how I gets down, down

[Chorus]
What up, blood? (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?
What up, blood? (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?

[Verse 1]
They say I walk around like I got a S on my chest
Nah, that's a semi-auto, in a vest on my chest
I try not to say nothing, the DA might want to play in court
But I'll hunt a duck nigga down like it's a sport
Front on me, I'll cut you, gun-butt you or buck you
You getting money, I can't get none with ya, then fuck ya
I'm not the type to get knocked for D.W.I
I'm the type that'll kill your connect when the coke price rise
Gangstas, they bump my shit, them, they know me
I grew up around some niggas that's not my homies
Hundred G's, I stash it (What?), the MAC, I blast it (Yeah)
D's come, we dump the diesel in battery acid
This flow's been mastered, the ice, I flash it
Jux me, I'll have your mama picking out your casket, bastard
I'm on the next level, Breitling baguette bezel
Benz pedal to the metal, hotter than a tea kettle

[Chorus]
Blood (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?
What up, blood? (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?

[Bridge]
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around

[Verse 2]
I sit back, twist the best bud, burn and wonder
When gangstas bump my shit, can they hear my hunger?
When the fifth kick, duck quick, it sounds like thunder
In December, I'll make your block feel like summer
The rap critics say I can rhyme, the fiends say my dope is a nine
Every chick I fuck with is a dime
I'm like Patti LaBelle, homie, I'm on my own
Where I lay my hat's my home, I'm a rolling stone
Cross my path, I'll crush ya, thinking I won't touch ya
I'll have your ass using a wheelchair, cane, or crutches
Industry hoes fuck us, in the hood, they love us
Stomp a bone out your ass with some brand new Chukkas

[Chorus]
What up, blood? (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?
What up, blood? (What?)
What up, cuz? (What?)
What up, blood? (What?)
What up, gangsta?

[Outro]
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around
We don't play that
We don't play that
We don't play that (G-Unit)
We don't play around",50 Cent,What Up Gangsta,
"[Intro]
What up, Blood? (What?)
What up, Cuz? (What?)
What up, Blood? (What?)
What up, gangsta?
What up, Blood? (What?)
What up, Cuz? (What?)
What up, Blood? (What?)
What up, gangsta?

[Hook]
This is how a gangsta sing the star spangled banner
Pledge allegiance to the flag in a hardcore manner
Blue bandana, clip, banana
That nigga leaking, what the fuck you do, blood?
Red bandana, clip, banana
Big flashin’ ya clip, what the fuck you do, blood?

[Verse]
It’s the return of that gangsta gully shit
Black Northface, braids up under my black skully, bitch
I still feel chills when the narcs come
My little homie scrap with the .40
We come around there and spark something
Let off half a clip, make ya whip lean
You rock petty nigga shells
It hit ya make ya softer than whipped cream
Funny, things are never how shit seems
You going H.A.M., we like damn, we don’t really want it, man
Then pop right up on you, gun in hand
This southside, muthafuckas get smoked here
We’ll see if ya still tough when the smoke clears
We at the hospital waiting to see the folks yeah

[Hook]
Blue bandana, clip, banana
That nigga leaving, what the fuck you do, blood?
Red bandana, clip, banana
Big flashin’ ya clip, what the fuck you do, blood?
Nigga, fuck that, you better put that work in
You don’t want to, cool, you could get hurt then
Red bandana, Blue bandana, clip, banana
What the fuck is up, blood?

[Outro]
I just wanna remind ya niggas, I'll find ya niggas. It's 50. The architect. I build and destroy, boy.  Fuck with me if you wanna. Street king. SMS AUDIO",50 Cent,What Up Gangsta Pt 2,
"[Produced by !llmind]

[Intro]
Nigga no wait, no pine box, no funeral
Just 9 shots, take Pac 5, plus Big 4
You got 50, I love war

[Hook 1x]:
Who wanna box, with my ox
You wanna thump, I wanna dump
It's click clack pop pop when I pop the trunk
It's click clack pop pop when I pop the trunk

[Verse 1 - 50 Cent]:
I think I got him, 10 shots, follow the trail of the blood drops
Fuck the police, better talk to Allah arc
Nigga you bleeding bad, yeah, you bleeding bad
Your Rolex soaked, like the kotex
You know next, it's gonna get dark
Where the cops when you fucking need them?
That blood filling your lungs boy, I see you weezin'
The harder you tryna run, the more you leakin'
You could have found something better to do this weekend
I got an arsenal, poison tips in my archery
Battery acid, I burn your face off properly
Guns ammo, knife Rambo
Nightmare, wake up I'm right there
You're hellbound, hell yeah!

[Hook 2x]:
Who wanna box, with my ox
You wanna thump, I wanna dump
It's click clack pop pop when I pop the trunk
It's click clack pop pop when I pop the trunk

[Verse 2 - Kidd Kidd]:
Rider.. Gang!

Haaaaa!

Talk that shit now, I love it when you frontin´
Eating all that pussy, guess cat got your tongue
Open up your mouth when say it to the pump
Buckshot come out the back of your neck like razor bumps
I'm too small to fight you can swing all you want
I box with the ox, you drop, I swing once (haaa!)
This a sad scene, at least you die happy
Next lick eater, it look like you was smiling at me
Damn Kidd Kidd, snuck me after he just dap me
Tell a nigga I'm grimy, bitch I'm from Mays am street (?)
If you holler gangsta shit, come get at me
I sprint like athletes in a track meet

[Hook 2x]:
Who wanna box, with my ox
You wanna thump, I wanna dump
It's click clack pop pop when I pop the trunk
It's click clack pop pop when I pop the trunk",50 Cent,When I Pop The Trunk,Kidd Kidd
"[Intro]
Yeah, it's 50
One shot, one kill, what's the deal
Yeah, what's the deal

[Chorus]
Listen lil' homie, when it rains it pours
Hollow tips and talons, when it rains it pours
Get caught in lead showers just because
Niggas ain't playin', when it rains it pours
Niggas get set up, when it rains it pours
End up wet up, that's when it rains it pours
It usually, goes down over money and whores
But lil' homie in my hood, when it rains it pours

[Verse 1]
Ain't nothin' changed, niggas doin' the same ol' shit
Them new hollow tips in them same ol' clips
In the projects, niggas fuck with the same ol' chicks
For somehow, they still think that they game is so sick
Now from the rip, niggas know I'm 'bout my grip
I don't trick, man I barely even feed a bitch
She say I'm stingy, I say, ""I don't need you bitch""
Go 'head leave, see if I chase you, shit!
Tell yo' mammy, I catch her in the streets I'mma get her
She know I'm on parole, why she call police on a nigga?
She just mad, cause a nigga pockets on swole
When she ask to borrow some, I say, ""Hell naw!""
I was tellin' the lil' homies all about this shit
To keep yo' mind on yo' money
And don't trust no bitch
Ke Ke hit high notes, when them pigs came
But her ass kinda fat, so niggas treat' her the same
This is real

[Chorus]
Lil' homie, when it rains it pours
Hollow tips and talons, when it rains it pours
Get caught in lead showers just because
Niggas ain't playin', when it rains it pours
Niggas get set up, when it rains it pours
End up wet up, that's when it rains it pours
It usually, goes down over money and whores
But lil' homie in my hood, when it rains it pours

[Verse 2]
Blood stains on my stoop, when Akbar got shot
When homicide outside, nigga I'm not
This the third time them niggas done circled the block
It's money out now yeah, but damn it's hot
They'll love to catch a nigga, on a direct sale
They say, ""tell us who caught the body, or you goin' to jail""
Look, if you know the drill you stay the fuck outta dodge
And say what's happenin' to the captain
And say what's up to the sarge
Fuck bein' in a cage man, that shit for the birds
Charlie drunk, drinkin' wild irish rose on the curb
I know a spot full of niggas tryin' to bet a few bucks
Hopin' they number come out, they can have 'em some luck
To Ace to the duece, and stumbled off mad
Lost his re-up money man, that's all he had
Magazine from the store, so he can look at the cars
And do pull up's in the park, on the monkey bars
Mad as fuck

[Chorus]
Listen lil' homie, when it rains it pours
Hollow tips and talons, when it rains it pours
Get caught in lead showers just because
Niggas ain't playin', when it rains it pours
Niggas get set up, when it rains it pours
End up wet up, that's when it rains it pours
It usually, goes down over money and whores
But lil' homie in my hood, when it rains it pours

(Gun shots, police sirens and helicopters going off
While it thunders and rains)",50 Cent,When it Rains it Pours,
"[Intro: 50 Cent]
You want some of this?

[Chorus: 50 Cent]
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born

[Verse 1: 50 Cent]
You say you a shooter; nobody believes you
I don't say I'm a shooter; I just shoot if I need to
Gat bust
Adrenaline rush
High off dust
Rap tycoon
Mossberg boom
Nigga, I go through ya whole set
I come through ya hood bumpin' Bobby Womack
Old school, new school
Nigga, don't move
I run up right behind your ass, lightin' up the tool
Nigga, what?

[Chorus: 50 Cent]
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born

[Bridge: Tony Yayo]
Yeah, nigga
50, nigga
You know what time it is
The Talk of New York

[Verse 2: Tony Yayo]
I'm like a Mexican drug lord - my cash come quicker
I'm sittin' on bricks like a Columbian nigga
Movin' coke - a lot of that white shit
On the Amtrak, comin' back with this dyke chick
And this white bitch
Man I just bought a nice whip
Chi-Chi get that Yayo; homie toss that brick
They lovin' my product
They fiendin' to buy it
Man, I got these fiends gettin' skinny like Bohemian Diets
Po-Po they creep pass
Man, I peep task
They lookin' at my face cause I shoot like Steve Nash
The Llama in the truck
Baby mama baggin' up
Got Medina in the cut
So these fiends ballin' up

[Chorus: 50 Cent]
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born
When you hear that... (gun cocking)
Nigga, it's on
When you hear that... (gun cocking)
You better be gone
It could be in the late night or in the morn'
Shells will bend your ass up - word is born

[Outro: 50 Cent]
You hear that boy, Yayo
Ah, man
It's crazy
You just 'gon give 'em that for free?
Ah, man
I'm puttin' this shit out man
Tony Yayo man...
2nd quarter
AH!",50 Cent,When You Hear That,Tony Yayo
"[50 Cent talking]

[Hook]
You want beef wit me? take a number, and get in line
You bump heads wit me? I pop ya top off wit the nine
You mad at me? Shit cause you can't shine
You ain't gettin' yours? thats fucked up cause I'm gettin' mine

[50 Cent]
I got a M1 in my hand, I'm finna start killin' shit
I'm not the nation's new Malcolm X, but I'm militant
What, I'm supposed to be scared cause you got a big chest?
My four fifth will lift you and your motherfuckin' bench press
Why you screamin' war senseless, I'm tryin' to spaz
Swing my knife, tore break it off in yo ass
Niggas get hugged up in the huddle, I know how to clear 'em out
Four fifth, four shots, that'll fuckin' air 'em out
In the hood niggas love me cause I keep it real
G-Unit niggas, they gon' always make bail
Whether it's two G's or twenty G's
Whether or not wit two pieces or two keys
Bitch please, get on ya knees you can lick these balls
I'm not that nigga that you striptease for
You gotta a problem or anger nigga to call
Cause I'm out like a pimp and a trick, bitch!

[Hook]
You want beef wit me? take a number, get in line
You bump heads wit me? I pop ya top off wit the nine
You mad at me? Shit cause you can't shine
You ain't get yours? That's fucked up cause I'm gettin' mine

[50 Cent talks till end]",50 Cent,Whoo Kid,
"[Intro: 50 Cent]
Yo, this is 50 cent, you know what I'm sayin'?
I'm here with my man Whoo Kid
You know how I put it down, nigga
It's not safe around here as soon as the street lights
G-Unit, nigga
What? What? Nigga, yeah
Yeah, we in here, what's up, nigga?
50 Cent, nigga

[Hook: 50 Cent]
We can't get money selling weed? (We gon' sell coke)
Ain't no money selling coke? (We gon' sell dope)
Ain't no money selling dope? (We gon' sell X)
And if niggas won't buy the X? (Then we gon' sell tech's)

[Verse 1: ?]
My advice for y'all niggas is stop frontin'
'Cause if 50 say ""Pop something,"" I'm gon pop something, what up?

[50 Cent]
Don't make me send a nigga to you, 16 shot ruger
Send 12 shots to you, run four in the clip
Get in the whip, it's a wrap

[Havoc]
Nah, fuck that

[50 Cent]
Man, you done hit the nigga twice in the head, that's that
Niggas running with the steel out, now it's time to peel out

[Tony Yayo]
50, let me drive

[50 Cent]
I got this, nigga, chill out

[Lloyd Banks]
And I ain't scared of niggas, I ain't scared of gettin' bagged

[50 Cent]
I'm just scared of the corner store 'cause it's full of them Arabs
They blowing the shit up like it's okay
I got a bomb on my waist, I'm Kamikaze
I dare D's to get next to me

[?]
Or a nigga to creep up and put a tec to me

[Outro: 50 Cent]
Yeah, yeah that's–that's it, nigga
That's it, it's a freestyle, the fuck you want for free?
Fucking Arabs just ran the fucking planes into the building
The fuckin' price went up 10 grand this fucking week",50 Cent,Whoo Kid Freestyle,G-Unit
"[Intro - 50 Cent - talking, breathing noises in background]
Hey pass that nigga, we gettin' high
Yo, yo this is some bomb shit right here man
50 can't even smoke this motherfucker (ah haha, haha)

[Verse 1]
I can't smoke weed, cause my PO make me piss in a cup
Nigga go ahead, disrespect me, I'll fuck you up
I ain't talkin' about a fist fight, I'll cut you up
Yo don't want stitches in yo grill motherfucker, then chill
As a young buck, niggas always knew I puff
Yousta see me go to school, on a smoiler bus (woo)
I'm a sped ed kid, I'm gettin' all this paper (uh huh)
You should sit, scibble lines and see where it take ya
Had violent tendencies, so they thought I was dumb
While the so called smart kids was poppin' gum
I think about poppin' a gun, and then get the lump sum
Grampa my role model, yousta suck on a bottle
A pint a Crown Royal, make your insides boil
Been smell like Ben Gay, cause his back go out
He the one that taught me, what bein' black's about
Now peep the roach on the walls, that fall and crawl on my friend's
Wrist, Sittin' up in them Benz, to be in the pen
In the hood we hit the number, but never the lotto
Life in the fast lane, one wheel hit the pothole
Let's go, let's flow nigga

[Hook - Singing] - 2X
War, what is it good for absolutely nothin'
But niggas keep frontin'
Fuck a nigga, live like a soldier
Die like a soldier

[Outro - Talking]
War, state of mercy nigga
You see me pop off nigga
Ain't no peace talk, bitch ass nigga
Fake gangsta nigga, you want to seem nigga (yeah)
You don't seem nigga, yeah nigga
Right? Kayslay, Whoo Kid
50 Cent, new shit
My nigga Lloyd Banks, Tony Yayo, G-Unit
Niggas, niggas, ""Rotten Apple""
And nigga shy money, ain't fail nigga
Uh huh, ya heard",50 Cent,Whoo Kid Kayslay Shit!,
"[Verse 1 - Nas]
Hats off, to da rich ones who flash and floss
Pour some liquors out to my dogs trapped up north
Reminisce on the deceased who no longer exist
Only wishin' we could bring them back with songs like dis
Old flicks on us chillin' wit da old time click
Holdin' nines, thoughts of death, not our lives we risk
How it use to be, early morn, pumpin' in shifts
Jakes wit pale faces in the night is the scariest
They handcuff me, they knew my government and alias
Various calls were made up for awarin' us
The D's in the marked vans and cabs
In our land, hoodrats get stapped by niggas who forty
Turnin' out young lady's and make them make thotties
Got them coked out, the hood is bugged out
Thug babies, famous in they strollers
Before they walk they knew the hood talk
It's in the air of New York
So everybody'll pick em up, kissin em up
Treatin' them like they own, in dis hood we call home
Fist fight till we grown and these guns come out
Circle of life, it's kinda deep how we end out

[Hook]
Yo them niggas that wanted beef before
Don't want no beef no mo
Now that they know who I rep with
QB NIGGA!!!
Who I rep with
QB NIGGA!!! (repeat)

[Verse 2 - 50 Cent]
Ya'll niggas better sober up before ya'll speak to me, don't come at me high
Last rapper that raised his voice to me, got jabbed in da eye
Now if I say I'm gone get you, I'mma get ya
On da strength of da inf, from long range I can hit ya
You find out them niggas who wit ya ain't even wit ya
After da gem stars split ya, you need an MD to stitch ya
Peep how I use words to paint pictures
Peep how I got niggas with bodies askin' me for ten cents to got hit ya
Look my name up in the law book, Curtis Jackson
Known for creatin' action, by rapidly clappin'
Nigga I stay strapped, so much I nickname gats
Got a tech I call Tina, a nine I name Nina
Two niggas went to see Allah afta they seen her
This QB shit, bout to take me to da next level
Next crib, next Benz, next bitch, next bezel
It's that real

[Hook]

[Verse 3 - Bravehearts]
[Millennium Thug]
Yo, aiyyo, who da fuck wanna war
I got a four four, pierce ya'll niggas jaw
You see me thugged out, iced out, Guinness Stout
Hopin' out the Range wit da gun out
Smack your man down, you ran off
I was gonna hit him with two, I left some for you
I put four, QB rugged and raw
I got somethin' for these rap cats, fish held back gats
Scope wit a beam on it, loc put your cream on it
Shine don't scheme on it, I make your dream about it
Forever, whatever whatever get gully
Shots thru your leather and clothe, With your skelly off
Break ya'll clowns off
Yo hollow tips will flood your jacket, I don't give a fuck who you be
Millennium Thug, now who da fuck want it with me

[Horse]
I mastered the art of slap boxin' niggas in da dark
QB's big man, Horse of the Bravehearts
I'm da Sasquash of rap, collector of gats
Testin' macks at your bulletproof vests and hats

[Jungle]
How bout that, guns bust off, I bust back
When trucks backfire, I bust back
How bout that, stomp a muhfuckin' rib out ur back
Ya'll niggas ain't gangsta rap, ya'll click like Josey and the Pussycats
When we come around da front, stop

[Wiz]
Uh huh, ya'll can't fuck around ya'll get dropped
When guns pop, who's tellin'
Twin barrel nines wavin' and yellin', QB NIGGA WHAT
Two-time felon, straight to da melon, straight to da dome
Send a nigga back, get da shells, go straight home
Never slip, my +Ill Will+ to survive is so deep
Can't sleep, cousin to death, makes me weak
Pullin' triggers at my shadow, Bravehearts pop up
Wiz, Jungle and Horse shot your block up

[Hook]",50 Cent,Who U Rep With,"Bravehearts, Nas"
