lyrics,artist,song_title,featuring
"[Intro]
This is another Missy Elliott exclusive

[Verse 1: Missy]
My twinkies look stinky on the Benz
And don't I gotta look sweet for my mens
And make 'em think I got a whole bunch of paper
And even date a ball player from the Lakers
Now fake a take and make 'em holler at cha later
Shake em Wake em and tell 'em what to get my ass from Jacob's
That's the way a real diva like to floss it
Buy a car no matter what is costs
Of course my Rolls Royces make 'em nauseous
Tell you who the motherfucking boss is
I'm driving, you walking that's why you talking
See the chrome spinning on the wheels stop jocking
I`mma let you know real nice and slow
I'd be broke as a joke if I had to be a ho
So poor, Missy on the rise like the sun
If you think that I`m done, I ain`t even begun

[Hook]
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around

[Verse 2]
Feel the boombastic in ya back head
15""s putting holes in ya back head
Bbboomp bbboomp bbboomb bbboomb
Don't it sound so fantastic
My Lamborghini disappear like Houdini
Two-Twenty can't see me in the bottle like a Genie
Teeny, Weeny, now hate me like you hate to eat your Wheaties
Now here's a freebie, I`mma let you see me on T.V
Accepting my Emmy or a Grammy in Miami
I hit you with the one, two, whammy
You no tooth granny, with a hole in her panties
And I don't give a shit if you can't stand me
Cause I is what I is, and what I am is like my Mammy
And I don't mean to sound too petty
But they use to call me Fatty until I got with Puff Daddy

[Hook]
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around

[Verse 3]
My rims keep turnin' and turnin'
Tires burnin' through Queens and Mount Vernon
And yes it's my concern that:
Your chain Platinum or is it really Sterling?
I'm old school I rock a Sherlin
From New Jers heard all the way to Berlin
And that's for certain
Behind every curtain is a snake bitch lurking and she about to catch a hurtin
Mr. Moes on the beats
And Missy be the beats behind the beats
My record sales don't jump or do leaps
And while you sleep I'm on the ground as I creep (you should creep)
I got Pumas on my feet
Fresh gear everyday, all week
You know I keep it hot for my peeps
Never cheap underground like the streets

[Hook]
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around
Slide, Slide, Dip, Dip, Shake
Move it all around
Move it all around",Missy Elliott,Slide,
"[Intro]
Party Time (Uh uh)
Uh (Say what?)
Uh huh (Yo)
Uh (Say what)
Uh huh, uh huh
Uh Uh (What)
Uh huh (One more)
Uh (Yo, yo bring it to me)

[Verse 1]
Come here baby, let me blow your mind (Uh huh)
I'mma spit shine like turpentine (Uh)
I love niggas, all different kinds (Uh huh)
I'mma show you all how to work the spine (Uh)
If you a playa then you sure ain't mine
I'mma cut you off like circumcise (Uh)
I'm a real chick and it no surprise (Uh)
If you dialin' me then you must realize

[Hook]
I'm a smooth chick, I'm a cool chick
I got gats but don't make me use it (Uh)
I'm quick to lose it, I'm 'bout to do it
Shake my ass down to the music

I'm a smooth chick, I'm a cool chick
I got gats but don't make me use it (Yo)
I'm quick to lose it, I'm 'bout to do it (Uh)
I'mma shake my ass down to the music

[Verse 2]
Come on baby let's do the bump (Do the bump)
Keep drinking up 'til you get me drunk
Don't front, smoke a pound of funk
Something real quick like uunh, uunh (Uh huh)
Got tens in the back of the Jeep (Uh)
If you got a friend and he all on me (Uh huh)
Could it be he's a fan of me?
Or could it be he see that I'm Missy?

[Hook]
I'm a smooth chick, I'm a cool chick (Uh huh)
I got gats but don't make me use it
I'm quick to lose it, I'm 'bout to do it (Uh huh)
Shake my ass down to the music

I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it
I'm quick to lose it, I'm 'bout to do it
I'mma shake my ass down to the music (Uh)

[Verse 3]
Ay baby, why you trippin' for? (Say what?)
Cause I'm on top and you're down below (Uh huh)
You want me or you want my dough? (Uh)
Cause if it's my dough, then you hit the do'
Ayo boo, I think you know (Say what?)
That I got gats and they crack the floor (Uh)
Missy take shit no more
So all that talk is a no, no, no

[Hook]
I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it (Say what?)
I'm quick to lose it, I'm 'bout to do it
Shake my ass down to the music

I'm a smooth chick, I'm a cool chick
I got gats but don't make me use it (Say what?)
I'm quick to lose it, I'm 'bout to do it
I'mma shake my ass down to the music

I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it (Where you at nigga?)
I'm quick to lose it, I'm 'bout to do it (Uh)
Shake my ass down to the music (Say what?)

I'm a smooth chick, I'm a cool chick
I got gats but don't make me use it (Yo)
I'm quick to lose it, I'm 'bout to do it
I'mma shake my ass down to the music
Music

[Break]

[Hook]
I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it (Say what?)
I'm quick to lose it, I'm 'bout to do it
Shake my ass down to the music (Where you at?)

I'm a smooth chick, I'm a cool chick
I got gats but don't make me use it (Say what?)
I'm quick to lose it, I'm 'bout to do it
I'mma shake my ass down to the music
Music

I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it (Where you at nigga?)
I'm quick to lose it, I'm 'bout to do it (Uh)
Shake my ass down to the music (Say what?)

I'm a smooth chick, I'm a cool chick (Uh)
I got gats but don't make me use it (Yo)
I'm quick to lose it, I'm 'bout to do it
I'mma shake my ass down to the music
Music

[Outro]
Yo, Misdemeanor, uh
Timothy, uh
Kimberley uh
Motherfucker now, uh
Ginuwine, uh
Maganoo, uh
Drop, play it
One two, motherfucker",Missy Elliott,Smooth Chick,
"[Intro: Missy Elliott]
Hehe, nigga
I'm nasty
Do it, do it, do it, do it, do it
No, no, no

[Verse 1: Missy Elliott]
I was looking for affection, so I decided to go
Swing that dick in my direction, I'll be out of control
Let's take it to perfection, just you and me
Let's see if you can bring, bring, bring the nasty out of me
N-n-n-now sock it

[Chorus: Missy Elliott]
Ooh ahh, sock it to me like you want to, ooh (oh)
I can take it like a pro, you know (know)
Do it long bro with the back stroke (hey)
My hormones jumping like a disco (hey)
I be popping mess like some Crisco
All you gotta say is Missy go
And when you say go I won't move slow (slow)

[Verse 2: Missy Elliott]
I'm at your house around midnight (midnight), don't fall asleep
It'll just be me, me, me on a late night creep
I'ma show you thangs that you can't believe
Jump in this b-e-d, and won't you sock it to me?
Oh no, s-sock it to me

[Chorus: Missy Elliott]
Ooh ahh, sock it to me like you want to, ooh (sock it to me)
I can take it like a pro, you know
Do it long bro with a back stroke (hey)
My hormones jumping like a disco (hey)
I be popping mess like some Crisco (heeeey)
And all you gotta say is Missy go (ohhh)
And when you say go I won't move slow (slow)

Ooh ahh, sock it to me like you want to, ooh
I can take it like a pro, you know
Do it long bro with the back stroke
My hormones jumping like a disco
I be popping ish like some Crisco
And all you gotta say is Missy go
And when you say go I won't move slow (uh-huh, yeah, yeah, yeah, yeah, yeah, yeah)
Sock it to me

Ooh ahh, sock it to me like you want to, ooh (ooh)
I can take it like a pro, you know (you know)
Do it long bro with the back stroke
My hormones jumping like a disco (hey)
I be popping mess like some Crisco (hey)
And all you gotta say is Missy go (heeeey)
And when you say go I won't move slow

[Verse 3: Da Brat]
Uh
Why Missy be socking it to niggas like Ree-Ree?
The baddest industry bitches of the century
Hit hard like penitentiary dick
Finally admitted that we the shit combination is lethal
Popping Patron with Missy in the 600 with no see-through
Suffer the repercussion fucking with shit like this
We parlay puffing
Constantly making niggas suffer the consequence
Gotta get these ends bitch
House in the Chi with a Caddy, crib in Atlanta with a Benz
Niggas been huffing and puffing but ain't try shit
Got plenty motherfuckers that'll ride quick
Besides, kid wanna bust?
Trigger finger itch when you fucking with me
Jealous because I live more plush
Me and Missy leave a nigga with a head rush
Bring the ruckus, plus...
I'm telling 'em, push and pickin' up profits
For what I'm selling, never gon' stop it
Socking it to niggas and rocking it
Dropping 'em on the spot
Heat up any block or record shop
Knocking you off of your socks
Guaranteed platinum, watch two of the coldest bitches get hot
I be the B-R-A-T, her be Missy
We some bad bitches: who be fucking it up?
I'm the B-R-A-T, her be Missy
And we some bad bitches: who be fucking it up?

[Outro: Da Brat]
I'm your nigga for life, baby (haha)
Let's continue to drive all this motherfuckers crazy
You know what I'm saying?
Yeah, Timbaland, I see you, baby
I feel you, sock it to 'em, goddammit
It's 9-7, this the motherfuckin' bitch era
What y'all niggas wanna do?
The Brat-tat-tat on that ass once more
I'm out the door motherfucker, yeah, uh",Missy Elliott,Sock It 2 Me,Da Brat
"[Hook]
I hope you can s-p-e-l-l
Nigga please you don't know me that well
I got a truck sittin on sprewells
My flow tight as h-e-l-l

[Verse 1]
If you is a h-o-e get a j-o-b
I'm h-o-t on the t-o-p
Mister Mosely get the b-e-a-t
Dont copy this here cause I done d-i-d
It could get h-e-c-t-i-c
F-i-s-t in your f-a-c-e
Y'all don't know how crazy Missy be
Don't toy me I'm outta y'all leauge
Yes I'm bulletproof
Bitches I ain't foolin' you
You better learn a thing or two
You don't really want it boo

[Hook] (x2)
I hope you can s-p-e-l-l
Nigga please you don't know me that well
I got a truck sittin on sprewells
My flow tight as h-e-l-l

[Verse 2]
You just crazy if you think you Jay-Z
Sure ain't me cause I r-a-p
I'm v-i-p not we that's me
Timmy this beat is a h-i-t
Listen to the t-r-a-c-k
On the M-i-say from the motherfuckin VA
Y'all know k-i-g-e-r-ty
If y'all ask me y'all style booty
I hope you can s-p-e double L
I'm double XL y'all can all kiss tail
Y'all motherfuckers don't know me that well
My level came next and I'm not RL
And yes I'm bulletproof
Bitches I ain't foolin you
You better learn a thing or two
You dont really want it boo

[Hook]

[Verse 3]
I run yo block
I run them block
(Hah) Crack your windows cause I'm just that hot
That you forgot I got a big knot
(Cha-Ching) I must of hit the jackpot
I must of hit the jackpot cause my purse dont lie
The checks don't stop 'till they get writers block
Besta call the cops cause it'll put you in shock
Like the mind of 2Pac I'mma rock 'till I drop
A-B-C-D-E-F-G
H-I-J-K-L-M-N-O-P-U-S-S-Y thats pussy
For the fake MC who test M-E
And yes I'm bulletproof
Bitches I ain't foolin you
You better learn a thing or two
You dont really want it boo

[Hook]",Missy Elliott,Spelling Bee,
"I know your not my man
That you belong to someone else (nah)
Now come on in, an shut the door
I make sure you enjoy yourself
If you give me a try, before you deny
I'm still in love wit you
Or maybe obsessed wit you

Aaaoooo
We don't make love no more (umm hmm)
We don't kiss and we don't hug like we used to (used to)
But I'm still in love with you
Wait
Wait a minute
Now if I drive by your house (house)
And see some bitch in your bed, under the spreads
Giving you.....head
Then I'm gonna turn it out (hhaay)

[Chorus]
I'm the only one who keep you satisfied
And though were not together I remember what you like
So tell them chicks to step off cause I fill your appetite
And I'm the only woman who gon do it like you like

(Hey uh)
What part don't you get?
(hey hey)
Even though I'm not your girl anymore
And you don't want me no more
I deserve to know who you sleepin' wit
(ooooh yyeeaah)
Is she better then me? (me me)
Do she cook, do she clean?
Do she sew, do she sting?
Can she do these things?

Cause I...

[Chorus]

I still love ya baby
Makes no difference to me
And I still wantcha baby
Want to be the one you need
The one you call on (umm umm)
Cause I'm the only one that makes you feel good (umm umm)

Sing it to me
[Chorus - repeat 2X]",Missy Elliott,Step Off,
"[Intro: Missy (Aaliyah)]
Uh uh (Mmmm, yeah)
Uh uh (Yeah, yeah)
99 uh uh (Ohhh, yeah)
Say what? What you got boo?

[Verse 1: Aaliyah (Missy)]
I was in love wit' you (Yeah-ah-ah-ah, uh huh)
And you couldn't do no wrong in my eyes
When I found out the scoop on you (Yeah-ah-ah-ah, heh)
It was still too hard for me to realize (Uh, yo)
That I need to be through with you (Yeah-ah-ah-ah, say what?)
Cuz you're the reason I can't eat nor sleep (Yeah)
All the girls you're runnin' through (Yeah-ah-ah-ah, uh huh)
Used to be best friends, down with me (Yeah)
Oh yeah

[Hook: Missy & Aaliyah (Missy, Aaliyah)]
When I'm gone uh, you're alone (Oh)
You stickin' them chickens 'til I get home (Say what?)
When I'm home uh, you're with me (Yeah, say what?)
Kissin' on my ass, tryna be with me (Ohhhh)
Well it's done, this I know (Uh huh)
Seen it for myself, I'mma let you know (You know)
You don't play, games with me
But before I go, better leave my dough

[Verse 2: Missy]
I'm no fool for you (Yeah-ah-ah-ah, say what?)
But you seem to think my love's a joke (It ain't a joke boo, uh)
I get no love from you (Yeah-ah-ah-ah, uh huh)
Like all these times I did before (Uh-uh)
I think I'll pass on you, yeah (Yeah-ah-ah-ah, uh)
'Cause the way you been actin' lately (Say what?)
I get no cash from you (Yeah-ah-ah-ah)
If you want me to stay, you must be cra-crazy, oh yeah (Uh huh)

[Hook: Missy & Aaliyah (Missy, Aaliyah)]
When I'm gone (when I'm gone) you're alone (Yeah)
You stickin' them chickens 'til I get home (Say what? Get home)
When I'm home uh, you're with me (Uh huh, With me)
Kissin' on my ass, tryna be with me (Tryna be)
Well it's done, uh, this I know (Ohh-oh-ohhh)
Seen it for myself, I'mma let you know
You don't play (No way) games with me (Oh no)
But before I go, better leave my dough

[Hook 2: Missy (Missy, Aaliyah)]
Dedication (Dedication)
It was just a bad relation (Yes it was, yes it was)
When I think it cuts my insides
The tears, they fall deep down from my eyes (Uh, one, two, hit me)

Dedication (Uh, say what? Dedication)
It was just a bad relation (Uh, It was just a fad baby, baby)
When I think it cuts my insides (Uh huh, Ohh-oh-ohhhh)
The tears, they fall deep down from my eyes (Yo, yo)

[Bridge: Aaliyah & Missy]
Doo doo doo, doo doo doo
Doo-doo doo-doo
Doo-doo doo-doo
Doo doo doo, doo doo doo (Say what, uh uh uh)
Doo doo doo, doo doo doo
Doo-doo doo-doo
Doo-doo doo-doo
Doo doo doo, doo doo doo(Da Brat)

[Verse 3: Da Brat (Missy, Brat)]
I want it all from the motherfuckin' house, down to the dogs
You trickin' off wit these chickens, I thought you ain't have no flaws (Uh huh)
Keep yo dick in they jaws, Peter shoulda stayed in his draws
Now I'm out the doors, and you can't claim me no more
The loss is yours (Uh)
How you gonna slumber wit' a bitch I'm supposed to be cool wit'
Went to grade school wit', couldn't pay me to believe you hit it
To think I footed all the bills and now you breakin'
Stop accusin' me of that dumb shit I don't even participate in (Uh)
You wasted my valuable time, there's money to make
Scared to set foot in another relationship cuz of the heartache
Heartbreak Hotel no not Faith, Kelly, and Whitney
It's Brat, 'liyah and Missy
You miss me cuz we finished (Uh)
I'll just keep the keys to the 20 inch rim ride with the TVs in it
You don't need it, beat it, it's mine (That's my shit)
You need to kiss my ass like your heart was in it (Stupid ass)
Keep stickin' them chickens
Send Peter straight to the clinic nigga

[Outro: Missy]
See I'mma give you your props tho
You like a bad ass motherfucker
Runnin' two bitches at one time
When I'm flyin' out, she flyin' in
Sayin' the same shit, spittin' the same game
Who the fuck you think I am?
Willy Limpdick or somebody, forget you man
That's why us bitches gonna stick together
Bitch
Uh
Uh-uh-uh-uh-uh",Missy Elliott,Stickin’ Chickens,"Da Brat, Aaliyah"
"Swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Yup just swat
Swat dat fly
Go head and just swat
Swat that that
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly

Don't come around here you don't want no problems
This the kinda beat biters wanna borrow
Superman ain't even got these kinda powers
Make a hottest rapper rap sound wack and sour
?? like flowers got me ??
I can kick a freestlye all the way till tomorrow
Call me a chubby chick slim my narrow
Better aim for ya brains like a bow and arrow
Freshly dressed see me apparel
My dimonds come down like an April shower
Sing my raps like a Christmas carol
Tongue shoot bullets from a head of a barrel
I got a clean version for the kids ??
More controversy than a 50 in jail
Before you wanna battle better throw in ya towel
Not my goodies better go to Ciara

Swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Yup just swat
Swat dat fly
Go head and just swat
Swat that that
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly

I rock mics rhymes tight I just might
Change music ya'll fools ya'll lose sight
I make records and breakin' records while ya'll bite
Oh yeah you messin' wit the M to the I
My karats so bright they make light
For no price you try Miss you lose life
This flight is first class I must fly
Lambos and ?? whips I gotta buy
Oh my my my I multiply
My dimonds come down like an April shower
Sing my raps like a Christmas carol
Tongue shoot bullets from a head of a barrel
I got a clean version for the kids ??
More controversy than a 50 in jail
Before you wanna battle better throw in ya towel
Not my goodies better go to Ciara

Swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Yup just swat
Swat dat fly
Go head and just swat
Swat that that
Go head and just swat
Swat dat fly
Go head and just swat
Swat that fly

Swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly
Yup just swat
Swat dat fly
Go head and just swat
Swat that that
Go head and just swat
Swat dat fly
Go head and just swat
Swat dat fly",Missy Elliott,Swat Dat Fly,
"[Missy]
You're so incredible
Ever since the day we became, we became.. so personal
Everyday that I spend with you it gets.. unforgettable
Anything that I did with you, I don't.. regret at all
(I love everything about you)

Take away, your gold and platinum chains
(and I'm gonna love you baby)
Cause I'm gon' love, love you anyway
(I ain't in it for the cheddar baby)
I'm not in it for, for the love of cash
(oh no no, you might go broke, but I'm)
Cause if you go broke, I gotta make it last
(not goin nowhere, nowhere, nowhere..)

[Ginuwine]
Listen, let's make, it national
I want the whole world to know
I'm with you, and I'm.. in love
Ain't no girl in this world
Can fill your shoes, none not at all
The things you do for me is so.. unbelievable
And you can take away all the platinum chains

[Missy] + (Ginuwine)
Take away, your gold and platinum chains
Cause I'm gon love, love you anyway
(I'ma love you anyway, yes I am)
I'm not in it for, for the love of cash
(I'm only in it for the love of you)
Cause if you go broke I gotta make it last
(I gotta make it last babyyy)

I just wanna be the perfect match
You don't even have to ask..
I just wanna be the perfect match
We become so attached..
(we become so attached baby that's all I ask)
I just wanna be the perfect match
You don't even have to ask..
I just wanna be the perfect match
We become so attached..
(be the perfect match baby, so attached, yeahyeaheyeahhh)

[Tweet/Meelah]
Now can you hold me, now can you feel me
Now can you get near me..
For once in your lifetime, for once in your lifetime
Now can you hold me, now can you feel me
Now can you get near me..
For once in your lifetime, for once in your lifetime

[Missy]
Take away, your gold and platinum chains
Cause I'm gon' love, love you anyway
I'm not in it for, for the love of cash
Cause if you go broke, I gotta make it last",Missy Elliott,Take Away,Ginuwine
"[Missy Elliott]
I’m on that next shit
I’m on that next shit
You on that old shit

[Verse 1]
I got a figure eight figure, lick it more bigger
Never booty shots, ass look thicker, ask jack tripper
I dance like stripper, been hot since Billy Dee was drinking malt liquor
I rock a beat like wooh, other chicks kboo like they at the apollo
I get it crazy for you baby, been rapping since y’all was lil' babies
You better respect moi, voulez-vous coucher, yes moi
No I can’t be stopped, might see me down the street in a brand new car
Now if y’all ain’t on this new shit right now
Now ya’ll gon have to find a new beat, new beat?
Now if all y’all on this new shit right here, take your clothes off in the vip

[Refrain: Timbaland/Missy]
Take clothes off, take clothes off
Oh  I take my clothes off, I take my clothes off, let’s go
To the flo’, take it off, to the flo’, take it off
To the flo’, take it off, to the flo’, take it off

[Verse 2]
Allow me to reintroduce myself, my name Miss
Rocking like no one else,  I don’t need ya’ll cause I’m feeling myself
Haters y'all just be worried to death
Like a throw back, to the flow back
Return of the Mac, go ‘head take my Kodak
I’m all that, ya ain’t know that
You can’t keep track if you had a low jack
Yeap, must of thought I was over
Been hot before Michael Jackson wore loafers  (say what?)
Ya' was youngin, I was much older
Been rich before you even knew about Oprah
Before you knew about Oprah
Been rich before you knew about Oprah, haha  get it
Been rich before you even knew about Oprah

[Refrain]
Take clothes off, take clothes off
Oh  I take my clothes off, I take my clothes off, let’s go
To the flo’, take it off, to the flo’, take it off
To the flo’, take it off, to the flo’, take it off",Missy Elliott,Take Ur Clothes Off,Timbaland
"[Intro: Timbaland & T-Pain]
They can talk that shit, they can talk that shit
They can talk that shit, they can talk that shit
They can talk that shit, they can talk that shit
They can talk that shit, they can talk that shit

[Verse 1: Timbaland]
Baby girl you saw I'm a don, let's get on one accord
If you misunderstanding me check me out on Forbes
And I got a Maybach, with the partition
And they call it Flat head baby, flat baby the new edition
It's Timbaland man beats that make you bump that
Over a Mill on my debit card, believe that
Wanna hurt a nice top, I'm talking implant
Bout to cop a nice watch, I'm talking Rembrandt
I've been around world so much I think I'm Omar
I met that [?], you the golden arch
Yeah I talk shit, nigga that deed shit
I bought a yacht just to see if I would get seasick
So why you fronting for, when you ain't got that
I got a Bugatti Zana, bitch you ain't got that
Homey your money's too young, you need to go to bed
It's grown man over here, nigga we talk that

[Chorus: T-Pain]
Hey Shorty what you looking for, I bet I got it here
I'm in a Maybach, he in the cavalier
Now you can only talk cash here if you got cash
Let's have a conversation, we can talk about that
And I'ma talk, talk, talk, talk
And I'ma talk, talk, talk, talk
Now go and give me 50 because when I talk that spitting
If the haters keep hating, I'm a have to come and talk that shit

[Verse 2: Missy Elliott]
Oh you think you cute huh, got a lot of money, huh
I'm filthy rich and you can call me Donald Trump, huh
I got big bank, I'm talking big bucks
And I bought a Phantom to see how the back doors open up
Missy E on the track, I'ma make you bump that
I got the new Ferrari shorty you ain't got that
I got them whips that so sick when I spit them hating chicks
Wanna know how much I get two hundred grand and eat Doritos chips
Been around the world so much I'm like Obama
And I got a vacation spot in the Bahamas
Yeah, I talk shit, talking 'bout that deep shit
I call the DJ's up and tell them: ""go and leak this""
Cause I got that cash, I got that dough
I make my money money grow, so I'm never broke
You wanna know much it costs to get a Tim track
Man you can't afford that

[Chorus: T-Pain]
Hey Shorty what you looking for, I bet I got it here
I'm in a Maybach, he in the cavalier
Now you can only talk cash here if you got cash
Let's have a conversation, we can talk about that
I'ma talk, talk, talk, talk
And I'ma talk, talk, talk, talk
Now go and give me 50 because when I talk that splitting
If the haters keep hating, I'm a have to come and talk that shit

[Verse 3: Missy Elliot]
They call me Missy E., I got a lotta cheese
And you're a Nickel Bag shorty, I'm a Dime Piece
Don't you see the [?], got dough up everywhere
And the Lamborghini doors that go up in the air
Man look at this, I got the Bentley whip
I drive the sickest Benz, boy I make them haters sick
You I got it, I get it, I be the richest in the city
Talking more shit than you see up in the toilet
Man, you's a hater, I got the big house with the elevator
See the way you sit on it, 12 big acres
I rent movies for my movie theater
Now what you talking 'bout, bitch you ain't got that
I got the credit card that call a bill a jet lag
See the way the hater talk, a Missy don't care
I be your a milli, a milli, I'm a millionaire

[Chorus: T-Pain]
Hey Shorty what you looking for, I bet I got it here
I'm in a Maybach, you in the cavalier
Now you can only talk cash here if you got cash
Let's have a conversation, we can talk about that
And I'ma talk, talk, talk, talk
And I'ma talk, talk, talk, talk
Now go and give me 50 figures when I talk that spitting
If the haters keep hating, I'm a have to come and talk that shit",Missy Elliott,Talk That Shit,"T-Pain, Timbaland"
"Two thousand five!!
There will be no room for y'all with no originality
WOOOOOOOOOOOOOO

[Missy - singing]
You're, the reason I don't trust no one
And I don't love no one, from the places I've come
The sad songs, I've sung, all the times I've been stung
Boy you, bring the worst out of me (HOLLA!)
And I cain't, allow these tears I've cried
The emptiness inside, that left me so petrified
Tried to keep, love alive, but I became too tired
Cause you, bring the worst out of me

[Hook]
And, I wish I coulda changed the way things have gone
And start life and do it now maybe once again (YES!)
I don't know when or where but somethin must have went wrong
And all I have to sayyyy, is now...

[Hook]
When I sing this song I get so tear-y eyed
Cause you get under my skin, can't let you suck me dry
I was gonna marry you, have kids for you
Stay true to you, live life with you
But look what you've, done, to me (me)

[Missy - singing]
I, comprimised all my time
And rearranged my life, to make sure you was fine
Cause our love, was on the line, and I became so unkind
Cause you, brought the worst out of me (you brought the worst out of me)
This is, how the story goes (WOO!)
The others want to know, when it's out of control
You work, and you work, but someone gets hurt
And I guess, that, be, me

[Hook] w/ ad libs

[Hook]

[Hook] w/ ad libs",Missy Elliott,Teary Eyed,
"[Intro: Missy Elliott & Timbaland]
[*Yawning*]
Run the track

[Chorus: Missy Elliott & Ann Peebles]
Me I'm super fly, super dupa fly
(I can't stand the rain) Supa dupa fly
Me I'm super fly, (against my window) super dupa fly
(I can't stand the rain) supa dupa fly
Me I'm super fly, (against my window) super dupa fly
(I can't stand the rain) supa dupa fly
Me I'm super fly, (against my window)

[Verse 1: Missy Elliott]
When the rain hits my window
I take and *cough* me some indo
Me and Timbaland, ooh, we sang a jangle
We so tight that you get our styles tangled
Sway on dosie-do like you loco
Can we get kinky tonight?
Like Coko, so-so
You don't wanna play with my Yo-Yo
I smoke my hydro on the D-low (D-D-D-D-D-low)

[Hook: Ann Peebles]
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain

[Verse 2: Missy Elliott]
Beep, beep, who got the keys to the Jeep, vroom
I'm driving to the beach
Top down, loud sounds, see my peeps
Give them pounds, now look who it be
It be me, me, me and Timothy
Look like it's 'bout to rain, what a shame
I got the Armor-All to shine up the stain
Oh, Missy, try to maintain
Icky-icky-icky-icky-icky-icky-icky

[Hook: Ann Peebles]
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain

[Verse 3: Missy Elliott & Ann Peebles]
I feel the wind
5, 6, 7, 8, 9, 10
9, 10
Begin, I sit on Hills like Lauryn
Until the rain starts coming down, pouring
Chill, I got my umbrella
My finger waves these days, they fall like Humpty
Chumpy, I break up with him before he dump me
To have me, (I can't stand the rain), yes, you lucky (against my window)

[Outro: Ann Peebles]
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain
I can't stand the rain
I can't stand the rain
I can't stand the rain
I can't stand the rain against my window
I can't stand the rain against my window
I I can't stand the rain against my window
I can't stand the rain against my window
I can't stand the rain
I can't stand the rain
I can't stand the rain
I can't stand the rain",Missy Elliott,The Rain (Supa Dupa Fly),
"[Intro: Missy Elliott]
Damn, he he he
Timbaland, we bout to lace em one mo time
Uh-huh, say what?
He he he he, damn he he
Timbaland, he he, yeah
We bout to lace em one mo time
Alright, yeah , ooh

[Verse 1: Missy Elliott]
The M-I to the S-S
They put that on my chest
My car's the way that I flex
And people say I'm dope as fuck
They say I'm just too fly
I make em wanna get high
They want a piece of this pie
But I'm just too damn chill for them
No way I flip my shit
It feels like a good hit
And even if you buy it
Nigga, you can't get smokin' in this hay
Nigga, what you got to say
Iza bah bah zah zay
Iza zah zah zah zay

[Verse 2: Timbaland]
We ridin' through your hood (Hood)
With a dollar dank (Dank)
And a S-L-K (What?), and a 348, what 9 (Uh)
Two bad niggas, from the big VA (Bay-ay)
Twelve blunts a day (What?)
Chillin on the other side of the bay (Bay)
Who y'all think y'all is (Is)
Tryin to get with Mis (Mis)
You tryin to diss
You think you can beat us, shit (Shit)
Free them ill 1 to 12
She's in a Benz
Free them ill creators
Just, I'm a friend, what? (What)

[Verse 3: Missy Elliott]
I come back into my flow
My people just don't know
They hate the way that I hee
They hate the way that I hee-haw
Cuz I got too much doe
You know my steelo
So what you come here fo
See, you don't wanna fuck wit me
Get it off your chest
You know who's the best
See, there's no other yes
That can get down like Missy
So hit you off like this
And you be the witness
That I'm sure so gifted
Nigga what, nigga what, nigga what, nigga what, a-heh

[Outro: Missy]
Hey, yo Timbaland
Yo, I'm a just (Sue)
Dance a little bit
You don't mind if I get my boogie on do you?
He he, yeah, know what I'm sayin?
We don't gotta rhyme through the whole track
The track is bangin by its self
Know what I'm sayin?
Uh, yeah, yeah, yeah
They don't want
To fuck with me
They don't want
They don't want
They don't want
They don't want
They don't want
Ooh, ooh, to fuck with me
Wanna fuck with me
They don't want
They don't want
They don't want
They don't want
They don't want
Oh, oh, oh, to fuck with me
No they don't
They don't wanna
They don't want
No, no, no
To fuck with me

[Missy talking to Fade]",Missy Elliott,They Don’t Wanna Fuck Wit Me,Timbaland
